ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
254818_at	0.0042459	4.72e-05	-1.57e+01	2.95621	-2.19	AZI1	azelaic acid induced 1
252272_at	0.0042459	4.74e-05	-1.57e+01	2.952437	-4.61	BAM2	CLAVATA1-related receptor kinase-like protein
263914_at	0.0042459	4.75e-05	-1.57e+01	2.948881	-2.01	GRF3	growth-regulating factor 3
254466_at	0.0042459	4.77e-05	-1.57e+01	2.94441	-1.65	AT4G20430	Subtilase family protein
265917_at	0.0042459	4.78e-05	-1.57e+01	2.943489	-1.72	RLP19	receptor like protein 19
257227_at	0.0042459	4.78e-05	1.57e+01	2.942435	1.28	MDAR4	monodehydroascorbate reductase (NADH)
247136_at	0.0042459	4.78e-05	1.57e+01	2.941962	2.35	STR18	thiosulfate sulfurtransferase 18
250259_at	0.0042518	4.81e-05	1.57e+01	2.936127	2.24	PPH	pheophytinase
251187_at	0.0042577	4.85e-05	1.56e+01	2.926346	1.27	AtATG18a	autophagy-related protein 18a
245112_at	0.0042577	4.85e-05	1.56e+01	2.926053	3.19	GPDHC1	glycerol-3-phosphate dehydrogenase [NAD(+)] GPDHC1
258652_at	0.0042797	4.90e-05	1.56e+01	2.916097	4.79	RABC2b	RAB GTPase-like protein C2B
253114_at	0.0042877	4.92e-05	1.56e+01	2.909812	1.88	GB2	GTP-binding protein ATGB2
254832_at	0.0042889	4.98e-05	-1.55e+01	2.897642	-3.93	AT4G12490	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
251028_at	0.0042889	4.98e-05	1.55e+01	2.89744	5.39	AT5G02230	haloacid dehalogenase-like hydrolase superfamily protein
254629_at	0.0042889	4.99e-05	1.55e+01	2.896074	4.47	AT4G18425	hypothetical protein
267081_at	0.0042889	5.00e-05	1.55e+01	2.892713	1.60	PIP5K5	phosphatidylinositol-4-phosphate 5-kinase 5
251743_at	0.0043375	5.11e-05	1.54e+01	2.868094	4.32	AT3G55890	yippee family putative zinc-binding protein
250711_at	0.0043375	5.14e-05	-1.54e+01	2.862632	-1.29	AT5G06110	DnaJ and myb-like DNA-binding domain-containing protein
264192_at	0.0043375	5.15e-05	1.54e+01	2.860319	1.76	ATG18H	autophagy 18H-like protein
255811_at	0.0043375	5.16e-05	1.54e+01	2.857165	5.37	ATHSP22.0	heat shock protein 22
248573_at	0.0043375	5.17e-05	-1.54e+01	2.856478	-5.94e-01	GH9A1	endo-1,4-beta-D-glucanase
264436_at	0.0043375	5.22e-05	1.54e+01	2.846197	4.45	ERD9	glutathione S-transferase U17
249969_at	0.0043375	5.24e-05	-1.54e+01	2.840785	-1.20	AT5G19090	heavy metal transport/detoxification domain-containing protein
247477_at	0.0043375	5.25e-05	-1.54e+01	2.839435	-4.51	AT5G62340	plant invertase/pectin methylesterase inhibitor domain-containing protein
258873_at	0.0043375	5.28e-05	1.53e+01	2.831859	2.30	AT3G03240	alpha/beta-Hydrolases superfamily protein
247696_at	0.0043375	5.29e-05	-1.53e+01	2.830922	-3.22	MYB59	transcription factor MYB59
259342_at	0.0043375	5.29e-05	1.53e+01	2.830162	1.61	AT3G03890	FMN binding protein
245734_at	0.0043375	5.30e-05	1.53e+01	2.8283	4.19	AT1G73480	alpha/beta-Hydrolases superfamily protein
257703_at	0.0043375	5.31e-05	1.53e+01	2.827319	6.57e-01	AT3G12640	RNA binding (RRM/RBD/RNP motifs) family protein
254901_at	0.0043666	5.37e-05	-1.53e+01	2.813291	-1.93	CRK34	putative cysteine-rich receptor-like protein kinase 35
247743_at	0.0043666	5.38e-05	-1.53e+01	2.811969	-1.02	AT5G59010	brassinosteroid-signaling kinase 5
246451_at	0.004393	5.43e-05	1.52e+01	2.80133	1.16	AT5G16760	inositol-tetrakisphosphate 1-kinase 1
266555_at	0.0043966	5.49e-05	1.52e+01	2.789824	2.99	GBF3	G-box binding factor 3
251395_at	0.0043966	5.50e-05	-1.52e+01	2.787896	-1.85	FLA8	FASCICLIN-like arabinogalactan protein 8
266950_at	0.0043966	5.50e-05	-1.52e+01	2.786659	-3.07	AT2G18910	hydroxyproline-rich glycoprotein-like protein
250290_at	0.0043966	5.51e-05	1.52e+01	2.784754	7.64e-01	AT5G13310	hypothetical protein
252023_at	0.0044009	5.54e-05	1.52e+01	2.779098	2.86	AT3G52920	hypothetical protein
246786_at	0.0044009	5.56e-05	1.52e+01	2.775926	1.23	AT5G27410	branched-chain-amino-acid aminotransferase-like protein 2
258224_at	0.004408	5.59e-05	1.51e+01	2.769374	8.07	AT3G15670	Late embryogenesis abundant protein (LEA) family protein
248337_at	0.004408	5.61e-05	1.51e+01	2.764739	6.92	LTI78	protein LOW-TEMPERATURE-INDUCED 78
256648_at	0.004408	5.62e-05	-1.51e+01	2.762602	-5.99e-01	AT3G13580	60S ribosomal protein L7-4
248115_at	0.004452	5.72e-05	1.50e+01	2.74358	2.00	AT5G54870	hypothetical protein
248927_at	0.004452	5.77e-05	1.50e+01	2.734176	2.56	APG7	ubiquitin-like modifier-activating enzyme atg7
252353_at	0.004452	5.78e-05	-1.50e+01	2.731117	-1.88	AT3G48200	hypothetical protein
263098_at	0.004452	5.79e-05	1.50e+01	2.729863	2.32	AT2G16005	MD-2-related lipid recognition domain-containing protein
260221_at	0.004452	5.81e-05	-1.50e+01	2.726926	-5.83	AT1G74670	gibberellin-regulated protein 6
265480_at	0.004452	5.81e-05	1.50e+01	2.725978	2.84	COR413-PM1	cold regulated 413 plasma membrane 1
248974_at	0.004452	5.83e-05	-1.50e+01	2.722504	-1.05	AT5G45060	TIR-NBS-LRR class disease resistance protein
259445_at	0.004452	5.84e-05	1.50e+01	2.721346	1.71	GA2OX6	gibberellin 2-oxidase 6
245697_at	0.0044532	5.86e-05	1.50e+01	2.717328	3.73	MC9	metacaspase 9
265435_s_at	0.0045275	5.97e-05	-1.49e+01	2.69517	-2.80	NIP3;1	aquaporin NIP3-1
252376_at	0.0046281	6.15e-05	-1.48e+01	2.663753	-6.58e-01	GLDH	L-galactono-1,4-lactone dehydrogenase
250968_at	0.0046281	6.15e-05	-1.48e+01	2.66326	-1.06	AT5G02890	HXXXD-type acyl-transferase-like protein
250781_at	0.0046349	6.21e-05	1.48e+01	2.652433	2.17	DREB2A	dehydration-responsive element-binding protein 2A
249246_at	0.0046349	6.22e-05	1.48e+01	2.650941	3.73	AT5G42290	transcription activator-related protein
255723_at	0.0046349	6.22e-05	1.48e+01	2.650612	5.15	AFP3	Ninja-family protein AFP3
266957_at	0.0046398	6.24e-05	-1.47e+01	2.645794	-1.95	PTAC12	plastid transcriptionally active 12
261254_at	0.0046402	6.27e-05	-1.47e+01	2.642067	-9.62e-01	AT1G05805	transcription factor bHLH128
257271_at	0.0046607	6.31e-05	1.47e+01	2.633531	5.40	AT3G28007	bidirectional sugar transporter SWEET4
258905_at	0.0048005	6.52e-05	1.46e+01	2.596852	1.88	AT3G06390	hypothetical protein
256741_at	0.0048355	6.59e-05	-1.46e+01	2.585117	-1.74	AT3G29375	XH domain-containing protein
247120_at	0.0049686	6.80e-05	1.45e+01	2.550184	4.32	AT5G65990	transmembrane amino acid transporter family protein
262422_at	0.0049686	6.82e-05	1.45e+01	2.546664	1.15	AT1G23440	peptidase C15, pyroglutamyl peptidase I-like protein
261548_at	0.0049686	6.84e-05	-1.44e+01	2.543489	-1.07	AT1G63480	AT hook motif DNA-binding family protein
260712_at	0.0049686	6.86e-05	1.44e+01	2.540387	3.04	HAB2	protein phosphatase 2C 7
248916_at	0.0049761	6.90e-05	1.44e+01	2.534606	2.39	AT5G45840	leucine-rich repeat protein kinase family protein
249378_at	0.0049761	6.93e-05	-1.44e+01	2.529109	-2.77	AT5G40450	hypothetical protein
259073_at	0.0049761	6.98e-05	1.44e+01	2.52183	1.36	AT3G02290	RING/U-box superfamily protein
253021_at	0.0049761	6.98e-05	-1.44e+01	2.521788	-7.75e-01	AT4G38050	nucleobase-ascorbate transporter 11
260603_at	0.0049761	7.00e-05	1.44e+01	2.517404	1.53	AT1G55960	putative polyketide cyclase/dehydrase and lipid transport-like protein
255263_at	0.0049761	7.00e-05	1.44e+01	2.517369	6.37e-01	AT4G05160	4-coumarate--CoA ligase-like 7
250690_at	0.0049761	7.03e-05	1.44e+01	2.513269	3.10	AT5G06530	ABC transporter G family member 22
264894_at	0.0049761	7.05e-05	1.43e+01	2.510579	1.88	AT1G23040	hydroxyproline-rich glycoprotein family protein
250826_at	0.0049801	7.08e-05	1.43e+01	2.505236	4.25	AT5G05220	hypothetical protein
265188_at	0.0049801	7.10e-05	1.43e+01	2.502747	4.04	ALDH2B7	aldehyde dehydrogenase 2B7
256488_at	0.00502	7.18e-05	1.43e+01	2.489287	1.31	NFD4	protein nuclear fusion defective 4
262601_at	0.00502	7.20e-05	1.43e+01	2.486913	2.37	ATHSRP54A	signal recognition particle protein SRP54A
254710_at	0.0050215	7.24e-05	1.43e+01	2.480183	1.10	PGP9	P-glycoprotein 9
258809_at	0.0050215	7.26e-05	1.42e+01	2.476737	1.27	NAC047	NAC domain containing protein 47
259683_at	0.0050215	7.28e-05	-1.42e+01	2.473847	-7.62e-01	AT1G63050	lysophosphatidylcholine acyltransferase
245168_at	0.0050215	7.29e-05	1.42e+01	2.472911	1.51	PKT3	3-ketoacyl-CoA thiolase 2
263680_at	0.0050482	7.36e-05	1.42e+01	2.461399	2.36	AT1G26930	F-box/kelch-repeat protein
258106_at	0.0050482	7.38e-05	1.42e+01	2.458804	1.33	RNR2A	ribonucleoside-diphosphate reductase small chain A
261055_at	0.0050482	7.39e-05	-1.42e+01	2.45682	-2.03	AT1G01300	aspartyl protease family protein
262207_at	0.0050555	7.42e-05	-1.42e+01	2.451838	-1.06	PTAC2	plastid transcriptionally active 2
253277_at	0.0050693	7.48e-05	1.41e+01	2.443275	2.72	CAD5	cinnamyl alcohol dehydrogenase 5
253630_at	0.0050693	7.49e-05	1.41e+01	2.442075	2.00	AT4G30490	AFG1-like ATPase family protein
258927_at	0.0050707	7.52e-05	-1.41e+01	2.437568	-8.26e-01	DFC	folylpolyglutamate synthase
261817_at	0.0050707	7.56e-05	-1.41e+01	2.430896	-1.32	AT1G08180	hypothetical protein
261197_at	0.0050707	7.58e-05	-1.41e+01	2.428158	-1.38	GAPA-2	glyceraldehyde 3-phosphate dehydrogenase GAPA2
264344_at	0.0050707	7.59e-05	1.41e+01	2.42681	4.93e-01	APA1	aspartic proteinase A1
248985_at	0.0050707	7.61e-05	1.41e+01	2.423828	1.08	AT5G45160	Root hair defective 3 GTP-binding protein (RHD3)
260578_at	0.0050707	7.62e-05	1.41e+01	2.421917	7.00e-01	AT2G47350	HIT zinc finger and PAPA-1-like domain-containing protein
260875_at	0.0051153	7.72e-05	1.40e+01	2.407574	3.64	SKP2A	F-box protein SKP2A
251948_at	0.0051153	7.74e-05	-1.40e+01	2.405522	-7.92e-01	AT3G53580	diaminopimelate epimerase
248075_at	0.0051483	7.81e-05	-1.40e+01	2.395011	-1.08	CRR21	pentatricopeptide repeat-containing protein CRR21
266274_at	0.0051713	7.87e-05	1.40e+01	2.386759	7.60	HAI3	highly ABA-induced PP2C protein 3
266300_at	0.0051779	7.90e-05	-1.40e+01	2.381729	-2.79	PIN4	auxin efflux carrier component 4
247297_at	0.0051779	7.92e-05	-1.40e+01	2.378845	-3.34	AT5G64100	peroxidase 69
247706_at	0.0051856	7.97e-05	1.39e+01	2.37153	4.15	AT5G59480	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
248163_at	0.0051856	8.01e-05	1.39e+01	2.36713	3.53	DFL1	indole-3-acetic acid-amido synthetase GH3.6
246582_at	0.0051856	8.02e-05	1.39e+01	2.364671	5.51	AT1G31750	proline-rich family protein
266544_at	0.0051856	8.04e-05	1.39e+01	2.362919	7.85	LEA18	late embryogenesis abundant protein 4-2
246403_at	0.0051856	8.07e-05	1.39e+01	2.357998	3.27	AT1G57590	pectinacetylesterase family protein
265424_at	0.0051856	8.07e-05	-1.39e+01	2.357957	-9.61e-01	AT2G20780	putative polyol transporter 4
264078_at	0.0052198	8.17e-05	1.39e+01	2.343596	2.25	BGAL8	beta-galactosidase 8
255348_at	0.0052198	8.20e-05	1.39e+01	2.340213	2.43	AT4G03820	hypothetical protein
247726_at	0.0052198	8.20e-05	1.39e+01	2.339852	9.63e-01	TRP1	Telomere repeat-binding protein 1
250480_at	0.0052198	8.22e-05	-1.38e+01	2.337906	-2.52	AT5G10290	putative LRR receptor-like serine/threonine-protein kinase
260181_at	0.0052217	8.24e-05	-1.38e+01	2.334364	-1.88	GH9B1	endo-1,4-beta-glucanase
258085_at	0.0052301	8.28e-05	1.38e+01	2.328538	2.39	AT3G26100	regulator of chromosome condensation repeat-containing protein
251885_at	0.0052301	8.30e-05	-1.38e+01	2.326297	-1.94	HCEF1	fructose-1,6-bisphosphatase
256858_at	0.0052717	8.39e-05	-1.38e+01	2.314241	-1.48	AT3G15140	polynucleotidyl transferase, ribonuclease H-like superfamily protein
250230_at	0.0053059	8.47e-05	1.38e+01	2.303847	6.63	AT5G13900	lipid transfer-like protein VAS
258878_at	0.0053135	8.54e-05	1.37e+01	2.293719	4.18	AT3G03170	hypothetical protein
252984_at	0.0053135	8.56e-05	1.37e+01	2.291508	5.63	ELI3-2	cinnamyl alcohol dehydrogenase 8
267300_at	0.0053135	8.60e-05	1.37e+01	2.286234	1.82	AT2G30140	UDP-glycosyltransferase 87A2
248713_at	0.0053135	8.63e-05	1.37e+01	2.282781	2.37	NSP5	nitrile specifier protein 5
261154_at	0.0053135	8.63e-05	1.37e+01	2.282468	1.19	AT1G04970	lipid-binding serum glycoprotein family protein
252400_at	0.0053135	8.64e-05	1.37e+01	2.280899	4.98	AT3G48020	hypothetical protein
254455_at	0.0053135	8.64e-05	-1.37e+01	2.280703	-6.24e-01	AT4G21140	hypothetical protein
262563_at	0.005328	8.75e-05	-1.36e+01	2.266303	-1.42	SERK2	somatic embryogenesis receptor kinase 2
259971_at	0.005328	8.76e-05	1.36e+01	2.265643	9.34e-01	AT1G76580	squamosa promoter-binding-like protein 16
253638_at	0.005328	8.79e-05	1.36e+01	2.261664	4.56	AT4G30470	cinnamoyl-CoA reductase like protein
266690_at	0.005328	8.79e-05	1.36e+01	2.261293	6.72	NADP-ME1	NADP-dependent malic enzyme 1
255504_at	0.005328	8.83e-05	-1.36e+01	2.256965	-9.78e-01	AT4G02200	protein dehydration-INDUCED 19-5
261749_at	0.005328	8.87e-05	1.36e+01	2.250891	1.74	ERD14	dehydrin ERD14
266781_at	0.005328	8.87e-05	-1.36e+01	2.250751	-1.70	AT2G28940	protein kinase family protein
254305_at	0.005328	8.88e-05	1.36e+01	2.24959	2.65	KT2/3	potassium channel AKT2/3
246565_at	0.005328	8.89e-05	-1.36e+01	2.24855	-8.73e-01	BCCP2	biotin carboxyl carrier protein 2
257746_at	0.005328	8.90e-05	1.36e+01	2.247561	2.43	CM1	chorismate mutase 1
248739_at	0.0054238	9.08e-05	-1.35e+01	2.224438	-7.28e-01	GFA2	gametophytic factor 2
264232_at	0.0054953	9.23e-05	-1.35e+01	2.206042	-2.97	AT1G67470	inactive serine/threonine-protein kinase
264190_at	0.0054953	9.27e-05	1.35e+01	2.200823	2.09	NF-YC3	nuclear transcription factor Y subunit C-3
250156_at	0.0054953	9.28e-05	1.35e+01	2.199781	1.43	TDP1	tyrosyl-DNA phosphodiesterase 1
249826_at	0.0054953	9.30e-05	-1.35e+01	2.197827	-1.64	FSD3	Fe superoxide dismutase 3
260481_at	0.00554	9.40e-05	-1.34e+01	2.185715	-9.58e-01	FD1	ferredoxin 1
258525_at	0.005564	9.46e-05	1.34e+01	2.177897	1.71	IBR3	acyl-CoA dehydrogenase-related protein
264485_at	0.0056635	9.66e-05	1.33e+01	2.154889	6.48e-01	AT1G77220	hypothetical protein
265118_at	0.0056788	9.71e-05	1.33e+01	2.148932	3.24	AT1G62660	acid beta-fructofuranosidase 3
252482_at	0.0057065	9.80e-05	1.33e+01	2.138377	3.30	UGT76E11	UDP-glucosyl transferase 76E11
265108_s_at	0.0057065	9.81e-05	1.33e+01	2.137614	4.56	AT1G63370///AT1G62620	flavin-containing monooxygenase FMO GS-OX-like 5///flavin-containing monooxygenase FMO GS-OX-like 3
247397_at	0.0057242	9.87e-05	1.33e+01	2.129939	2.28e-01	HCA2	Dof zinc finger protein DOF5.6
261577_at	0.0057242	9.91e-05	-1.33e+01	2.125815	-1.93	AT1G01080	RNA-binding (RRM/RBD/RNP motifs) family protein
258322_at	0.0057242	9.91e-05	1.33e+01	2.125452	6.03	HMT3	homocysteine S-methyltransferase 3
260203_at	0.0057702	1.00e-04	1.32e+01	2.11076	5.16	NAC019	NAC domain-containing protein 19
250415_at	0.0057702	1.00e-04	1.32e+01	2.110629	3.10	GLR2.5	glutamate receptor 2.5
256062_at	0.0058056	1.01e-04	-1.32e+01	2.100827	-4.58	LSH6	protein LIGHT SENSITIVE HYPOCOTYLS 6
247095_at	0.0058193	1.02e-04	1.32e+01	2.095307	1.03e+01	RAB18	dehydrin Rab18
267181_at	0.0058326	1.02e-04	1.32e+01	2.087544	2.69	AT2G37760	aldo-keto reductase family 4 member C8
264765_at	0.0058326	1.03e-04	-1.31e+01	2.08327	-6.22e-02	AT1G61430	G-type lectin S-receptor-like serine/threonine-protein kinase
252321_at	0.0058326	1.03e-04	1.31e+01	2.082491	6.97	AT3G48510	hypothetical protein
251078_at	0.0058326	1.03e-04	1.31e+01	2.081391	1.75	AT5G01990	auxin efflux carrier family protein
266604_at	0.0058687	1.04e-04	1.31e+01	2.071568	2.41	UBC6	ubiquitin-conjugating enzyme E2 6
261564_at	0.0058758	1.05e-04	1.31e+01	2.062495	2.15	ATAF1	putative transcriptional activator with NAC domain
248854_at	0.0058758	1.05e-04	-1.31e+01	2.062088	-1.97	AT5G46580	pentatricopeptide repeat-containing protein
250858_at	0.0058758	1.05e-04	1.31e+01	2.061676	1.31	AT5G04760	duplicated SANT DNA-binding domain-containing protein
249677_at	0.0058758	1.05e-04	1.31e+01	2.058996	1.74	AT5G35970	P-loop containing nucleoside triphosphate hydrolases superfamily protein
264201_at	0.0059074	1.06e-04	-1.31e+01	2.050107	-2.21	AT1G22630	hypothetical protein
255364_s_at	0.0059079	1.06e-04	1.31e+01	2.046967	1.48	AT4G22240///FIB	plastid-lipid associated protein PAP / fibrillin family protein///fibrillin
265107_s_at	0.0059079	1.07e-04	1.30e+01	2.042407	3.66	AT1G63380///AT1G62610	Rossmann-fold NAD(P)-binding domain-containing protein///putative ketoacyl-ACP reductase
264957_at	0.0059079	1.07e-04	1.30e+01	2.041701	2.90	SKP2B	F-box protein SKP2B
252945_at	0.005924	1.07e-04	1.30e+01	2.035847	1.62	AT4G39140	RING/U-box domain-containing protein
256277_at	0.005931	1.08e-04	1.30e+01	2.031758	4.23e-01	FAD2	omega-6 fatty acid desaturase
254918_at	0.0059612	1.08e-04	-1.30e+01	2.023234	-4.63e-01	SGT1B	phosphatase SGT1b
249797_at	0.0059844	1.09e-04	1.30e+01	2.014278	3.86	AT5G23750	Remorin family protein
263164_at	0.0059844	1.09e-04	1.30e+01	2.013349	2.76	AT1G03070	protein lifeguard 4
255516_at	0.0059978	1.10e-04	-1.29e+01	2.008081	-1.81	RHS13	protein root hair specific 13
249033_at	0.0060482	1.11e-04	-1.29e+01	1.995829	-1.58	AT5G44920	Toll-Interleukin-Resistance domain-containing protein
251704_at	0.0060495	1.12e-04	1.29e+01	1.990482	1.43	AT3G56360	hypothetical protein
261248_at	0.0060495	1.12e-04	1.29e+01	1.987571	3.22	AT1G20030	pathogenesis-related thaumatin-like protein
267008_at	0.0060495	1.12e-04	1.29e+01	1.986895	3.97	AT2G39350	ABC transporter G family member 1
245028_at	0.0060495	1.12e-04	1.29e+01	1.984783	1.87	AT2G26570	coiled-coil protein WEB1
255032_at	0.0060648	1.13e-04	1.29e+01	1.977236	2.99	AT4G09500	UDP-glycosyltransferase 79B7
252594_at	0.0060648	1.13e-04	1.29e+01	1.975275	2.29	AT3G45680	putative nitrate excretion transporter 3
256170_at	0.0060648	1.13e-04	-1.29e+01	1.972466	-3.17	AT1G51790	leucine-rich repeat protein kinase-like protein
255957_at	0.0060648	1.14e-04	1.29e+01	1.971187	1.90	AT1G22160	hypothetical protein
246328_at	0.0061035	1.15e-04	-1.28e+01	1.961259	-7.66e-01	AT3G43590	zinc knuckle (CCHC-type) family protein
256736_at	0.006139	1.15e-04	-1.28e+01	1.952006	-2.86	AT3G29410	terpenoid synthase 25
263842_at	0.0061918	1.17e-04	-1.28e+01	1.93958	-1.37	AT2G36835	hypothetical protein
246785_at	0.0062043	1.17e-04	-1.28e+01	1.934629	-1.31	GSH2	glutathione synthetase 2
255720_at	0.0062403	1.18e-04	-1.27e+01	1.923002	-1.60	PRK	phosphoribulokinase
250074_at	0.0062403	1.18e-04	-1.27e+01	1.922754	-1.78e-01	UGP2	UTP--glucose-1-phosphate uridylyltransferase 1
260361_at	0.0062636	1.19e-04	1.27e+01	1.91588	1.19	AT1G69360	hypothetical protein
250576_at	0.006327	1.21e-04	1.27e+01	1.901765	4.31	AT5G08250	cytochrome P450 superfamily protein
261551_at	0.0063427	1.21e-04	1.27e+01	1.896315	3.02	HMA5	putative copper-transporting ATPase HMA5
259727_at	0.0063996	1.23e-04	-1.26e+01	1.883515	-6.70e-01	FED A	ferredoxin-2
245460_at	0.0064006	1.23e-04	-1.26e+01	1.880725	-2.63	RLM3	protein RESISTANCE TO LEPTOSPHAERIA MACULANS 3
251137_at	0.0064097	1.24e-04	1.26e+01	1.874966	4.14	AT5G01300	putative phosphatidylethanolamine-binding protein
259731_at	0.0064097	1.24e-04	-1.26e+01	1.873899	-1.38	AT1G77460	armadillo/beta-catenin-like repeat and C2 domain-containing protein
255053_at	0.0064441	1.25e-04	-1.26e+01	1.862776	-2.25	RH39	DEAD-box ATP-dependent RNA helicase 39
247085_at	0.0064441	1.25e-04	-1.26e+01	1.862608	-1.17	AT5G66310	ATP binding microtubule motor family protein
256570_at	0.0064503	1.25e-04	-1.26e+01	1.858324	-2.29	AT3G19540	hypothetical protein
261355_at	0.0064503	1.26e-04	-1.26e+01	1.854408	-5.85e-01	NADP-ME4	NADP-malic enzyme 4
252525_at	0.0064503	1.26e-04	1.25e+01	1.853787	2.15	AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
261846_at	0.0064545	1.26e-04	-1.25e+01	1.850477	-3.86	AT1G11540	Sulfite exporter TauE/SafE family protein
251927_at	0.0064727	1.27e-04	1.25e+01	1.844701	1.17	AT3G53990	Adenine nucleotide alpha hydrolases-like superfamily protein
245064_at	0.0065037	1.28e-04	1.25e+01	1.836674	1.80	AT2G39725	LYR family of Fe/S cluster biogenesis protein
250662_at	0.0065333	1.29e-04	1.25e+01	1.826756	2.24	ST2A	sulfotransferase 2A
246429_at	0.0065333	1.29e-04	1.25e+01	1.826404	2.86	AT5G17450	heavy metal transport/detoxification domain-containing protein
266698_at	0.0065531	1.30e-04	1.25e+01	1.820408	1.19	SNF7.2	vacuolar protein sorting-associated protein 32-1
252209_at	0.0065985	1.31e-04	1.24e+01	1.803944	6.25	AT3G50400	GDSL esterase/lipase
250320_at	0.0065985	1.31e-04	1.24e+01	1.803728	1.77	NF-YA1	nuclear transcription factor Y subunit A-1
256969_at	0.0065985	1.32e-04	-1.24e+01	1.799673	-2.25	AT3G21080	ABC transporter-like protein
261060_at	0.0065985	1.32e-04	1.24e+01	1.799012	9.98e-01	AT1G17340	protein SUPPRESSOR OF ACTIN 5
246017_at	0.0065985	1.32e-04	1.24e+01	1.798823	1.98	AT5G10730	Rossmann-fold NAD(P)-binding domain-containing protein
252485_at	0.0065985	1.33e-04	-1.24e+01	1.792931	-9.81e-01	RPP13	disease resistance protein RPP13
266578_at	0.0065985	1.33e-04	1.24e+01	1.792664	2.92	AT2G23910	Rossmann-fold NAD(P)-binding domain-containing protein
251066_at	0.0065985	1.33e-04	1.24e+01	1.792401	2.74	AT5G01880	RING-H2 finger protein ATL74
248750_at	0.0066246	1.34e-04	1.24e+01	1.785403	4.15	AT5G47530	putative auxin-responsive protein
248380_at	0.0066329	1.34e-04	-1.24e+01	1.781484	-1.28	PGM	phosphoglucomutase
248909_at	0.0066802	1.35e-04	1.23e+01	1.769763	4.25	CIPK19	SNF1-related protein kinase
258325_at	0.0066802	1.36e-04	1.23e+01	1.766388	7.63	HSFA6B	heat stress transcription factor A-6b
257517_at	0.0066802	1.36e-04	1.23e+01	1.763684	2.08	AT3G16330	hypothetical protein
252303_at	0.0066802	1.37e-04	1.23e+01	1.760551	1.95	AT3G49210	O-acyltransferase (WSD1-like) family protein
256653_at	0.0066802	1.37e-04	-1.23e+01	1.758872	-5.39e-01	AT3G18870	mitochondrial transcription termination factor family protein
256861_at	0.0066802	1.37e-04	1.23e+01	1.758541	2.91	BAM1	beta-amylase 1
247810_at	0.0067024	1.38e-04	1.23e+01	1.752292	9.76e-01	RPT3	regulatory particle triple-A ATPase 3
250061_at	0.0067882	1.40e-04	-1.22e+01	1.733417	-1.07	EMB1241	embryo defective 1241
250733_at	0.0067882	1.40e-04	-1.22e+01	1.730559	-1.35	2-Cys Prx B	2-cysteine peroxiredoxin B
258005_at	0.0067882	1.40e-04	1.22e+01	1.730405	1.09	AT3G19390	Granulin repeat cysteine protease family protein
