"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"157","AT1G04660",18.4127853673487,2.26411906901395,0.720390466140248,0.00209420855410501,0.00618763221891449,"AT1G04660","glycine-rich protein(AT1G04660)",839454
"158","AT1G04680",2250.01809512088,0.680140925467095,0.09513311298329,0.00426554908384924,0.0120029412156848,"AT1G04680","Pectin lyase-like superfamily protein(AT1G04680)",839452
"159","AT1G04700",129.057978861589,0.936542961197139,0.226855262591266,0.0144815054687534,0.037269442082843,"AT1G04700","PB1 domain-containing protein tyrosine kinase(AT1G04700)",839437
"160","AT1G04730",162.104770355539,1.05720985920544,0.176977490026657,0.000169878506413223,0.000583302640804484,"CTF18","P-loop containing nucleoside triphosphate hydrolases superfamily protein(CTF18)",839431
"161","AT1G04760",34.7870193674288,1.4996195128561,0.32133597151424,0.000319958703298801,0.00105702283307161,"VAMP726","vesicle-associated membrane protein 726(VAMP726)",839424
"162","AT1G04780",1654.71601298985,-0.692376353097115,0.0774425178867479,0.000229118089918025,0.000772658074373289,"AT1G04780","Ankyrin repeat family protein(AT1G04780)",839414
"163","AT1G04800",539.830572604626,1.91827745473424,0.23746318701192,6.94946584300938e-11,4.21538131431136e-10,"AT1G04800","glycine-rich protein(AT1G04800)",839406
"164","AT1G04850",2232.99452933252,0.686053305860308,0.0566888388704142,9.80381866458299e-07,4.27343221227115e-06,"AT1G04850","ubiquitin-associated (UBA)/TS-N domain-containing protein(AT1G04850)",839399
"165","AT1G04880",30.5847134450456,-1.71342326377255,0.454818509306943,0.00145506257680471,0.00441247863358797,"HMGB15","HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain-containing protein(AT1G04880)",839388
"166","AT1G04900",287.540347988663,0.848196941347641,0.150250449470315,0.00277772643961053,0.00805148830884452,"AT1G04900","NADH dehydrogenase ubiquinone complex I, assembly factor-like protein (DUF185)(AT1G04900)",839386
"167","AT1G04920",99.9871751278197,3.02614641784239,0.253771743555568,1.09618465108676e-25,1.48208558309965e-24,"SPS3","sucrose phosphate synthase 3F(SPS3F)",839382
"168","AT1G04970",931.186590230619,-0.896538999333932,0.0816016823268438,1.9329192554967e-09,1.05086449332583e-08,"AT1G04970","lipid-binding serum glycoprotein family protein(AT1G04970)",839357
"169","AT1G04985",625.774563474177,-0.968196892526221,0.108118455181527,1.73212783604075e-07,8.05902989714299e-07,"AT1G04985","triacylglycerol lipase-like protein(AT1G04985)",839352
"170","AT1G04990",428.194555018657,1.32868850776252,0.124621796325507,9.160316816284e-14,6.77796130380647e-13,"AT1G04990","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT1G04990)",839351
"171","AT1G05000",83.7444443625432,1.4568206584595,0.250195188501478,1.3438424696784e-05,5.22882037348768e-05,"AT1G05000","Phosphotyrosine protein phosphatases superfamily protein(PFA-DSP1)",839348
"172","AT1G05140",828.975893192699,-1.23281392116595,0.138189624161782,1.4542441260706e-09,7.97803939855215e-09,"ARASP2","Peptidase M50 family protein(AT1G05140)",839307
"173","AT1G05170",673.173019257282,-1.28139895797325,0.12193927551472,4.84941797984927e-13,3.39782646857169e-12,"B3GALT2","Galactosyltransferase family protein(AT1G05170)",839292
"174","AT1G05190",5864.25195000148,-0.92046515285186,0.159209761526078,0.000961427151687039,0.00298252227826303,"RPL6","Ribosomal protein L6 family(emb2394)",839273
"175","AT1G05200",886.369008749421,-1.0997315690798,0.0928396315338111,7.48520827692117e-14,5.56748363250468e-13,"GLR3.4","glutamate receptor 3.4(GLR3.4)",839268
"176","AT1G05205",291.302277256394,1.75883751495856,0.138901639043296,1.01978294611927e-22,1.19631430465623e-21,"AT1G05205","hexokinase-1 protein(AT1G05205)",839266
"177","AT1G05210",99.2785850029582,1.78706189223765,0.254674585197459,2.38350215837926e-08,1.19032265260164e-07,"AT1G05210","Transmembrane protein 97, Putative(AT1G05210)",839261
"178","AT1G05240",291.801869725765,2.35992258414721,1.15402097905639,0.0117279126825481,0.0306728071305689,"PER1","Peroxidase superfamily protein(AT1G05240)",839237
"179","AT1G05260",882.668143834513,1.83811552999417,0.160500898450284,2.01594875872212e-19,2.00235995492308e-18,"PER3","Peroxidase superfamily protein(RCI3)",837028
"180","AT1G05280",65.7825830873591,2.85790758916962,0.405054851721011,3.04555377647605e-10,1.76538384654162e-09,"AT1G05280","ERV-F (C)1 provirus ancestral Env polyprotein, putative (DUF604)(AT1G05280)",837026
"181","AT1G05300",753.94309005895,-0.825219873512523,0.171446327866317,0.0118289559805239,0.0309203407490903,"ZIP5","zinc transporter 5 precursor(ZIP5)",837029
"182","AT1G05320",470.247677445098,0.728954956140061,0.130031235021586,0.0119224669956597,0.0311445613898079,"AT1G05320","myosin heavy chain, embryonic smooth protein(AT1G05320)",837031
"183","AT1G05340",694.59835041021,-3.25812707468183,0.194568663584148,2.61581963624021e-49,8.86590425377012e-48,"AT1G05340","cysteine-rich TM module stress tolerance protein(AT1G05340)",837033
"184","AT1G05370",34.3603630100778,1.34208690037485,0.373105129506281,0.00611124795785336,0.0168052364758175,"AT1G05370","Sec14p-like phosphatidylinositol transfer family protein(AT1G05370)",837038
"185","AT1G05385",393.435197082897,-1.65232556011108,0.175746621401066,6.36320314244066e-13,4.42003929693076e-12,"PSB27-2","photosystem II 11 kDa protein-like protein(LPA19)",837040
"186","AT1G05440",55.1539985830094,3.36968812336531,0.408091719792676,9.400510534949e-14,6.94717851949778e-13,"AT1G05440","C-8 sterol isomerase(AT1G05440)",837045
"187","AT1G05460",352.917238081818,0.926018088041298,0.108284611824194,1.41895746905815e-06,6.08419556374365e-06,"SDE3","P-loop containing nucleoside triphosphate hydrolases superfamily protein(SDE3)",837047
"188","AT1G05470",292.095765609615,0.760906405247596,0.1339980126695,0.00724089599035408,0.0196478208514369,"CVP2","DNAse I-like superfamily protein(CVP2)",837048
"189","AT1G05510",450.67863783573,9.66801507069026,0.852085961494682,4.70897672235383e-28,7.13461639325409e-27,"AT1G05510","naphthalene 1,2-dioxygenase subunit alpha (DUF1264)(AT1G05510)",837053
"190","AT1G05540",18.565380978244,1.73376579203531,0.497886411569472,0.00287850622845697,0.00831683184085261,"AT1G05540","hypothetical protein (DUF295)(AT1G05540)",837056
"191","AT1G05560",904.114506085735,-2.5701530465223,0.151834700354738,1.21863086669902e-46,3.78041508660444e-45,"UGT75B1","UDP-glucosyltransferase 75B1(UGT75B1)",837058
"192","AT1G05562",279.795691381466,-1.58710164453612,0.135843569237478,1.91116725001745e-18,1.80976754560822e-17,"AT1G05562","ncRNA(AT1G05562)",10723102
"193","AT1G05570",2220.06854072377,-1.16706640596152,0.164773044737423,2.58456830086632e-06,1.08116111405116e-05,"CALS1","callose synthase 1(CALS1)",837059
"194","AT1G05620",472.134412587957,1.65769845136795,0.125048189002438,8.37525841586825e-24,1.03633637930298e-22,"URH2","uridine-ribohydrolase 2(URH2)",837068
"195","AT1G05640",100.379664215847,1.44433143584783,0.205391934651859,2.29975890577162e-07,1.05919522997669e-06,"AT1G05640","Ankyrin repeat family protein(AT1G05640)",837070
"196","AT1G05650",170.312134254773,3.97121892945458,0.58341168607819,1.18252314897933e-10,7.07347881639468e-10,"AT1G05650","Pectin lyase-like superfamily protein(AT1G05650)",837072
"197","AT1G05690",112.289912781705,-1.4136826356901,0.234595990520233,8.9291591274121e-06,3.53393480958141e-05,"BT3","BTB and TAZ domain protein 3(BT3)",837076
"198","AT1G05700",19.493921719139,-1.92891780503622,0.465065592573812,0.000335334265809195,0.0011052492999925,"AT1G05700","Leucine-rich repeat transmembrane protein kinase protein(AT1G05700)",837077
"199","AT1G05730",40.3407485092388,1.56566524666621,0.351597547417856,0.000420383709240321,0.00137024449925837,"AT1G05730","FAM136A-like protein (DUF842)(AT1G05730)",837080
"200","AT1G05790",613.945061117794,-0.72385490175247,0.105412390639983,0.00242878801825121,0.00710410206355106,"AT1G05790","lipase class 3 family protein(AT1G05790)",837088
"201","AT1G05805",790.057744906917,-1.83786035377483,0.0863917273325656,1.01039516128469e-61,4.98310397298079e-60,"BHLH128","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G05805)",837090
"202","AT1G05820",57.5632224894419,-1.15656579680897,0.278665201010443,0.00430570803827815,0.0121088956654288,"SPPL5","SIGNAL PEPTIDE PEPTIDASE-LIKE 5(SPPL5)",837092
"203","AT1G05830",1133.64360032369,-0.647569412556723,0.0855533667846426,0.00487600506564388,0.0136050731343205,"ATX2","trithorax-like protein 2(ATX2)",837093
"204","AT1G05835",231.544680857893,3.14795194526824,0.228205918001943,8.69315578005795e-34,1.6819760014482e-32,"AT1G05835","PHD finger protein(AT1G05835)",5007665
"205","AT1G05840",827.886908321349,-1.21332591630961,0.0865650025349544,9.44922814676173e-21,1.0081679796673e-19,"AT1G05840","Eukaryotic aspartyl protease family protein(AT1G05840)",837094
"206","AT1G05850",15628.1464114079,-0.779157844900328,0.0761058697846252,1.003573904204e-06,4.36900864150494e-06,"CTL1","Chitinase family protein(POM1)",837095
"207","AT1G05870",557.951552516831,1.51358703514521,0.119499052125814,1.21486434196896e-20,1.2887801443381e-19,"AT1G05870","hypothetical protein (DUF1685)(AT1G05870)",837097
"208","AT1G05880",23.4486308854711,-5.02055796730881,0.969982500251981,6.47919431642417e-07,2.87295797891204e-06,"ARI12","RING/U-box superfamily protein(ARI12)",837098
"209","AT1G05890",2639.12332635758,-1.22306038319719,0.0751003104086937,1.49203233451634e-27,2.21613112451887e-26,"ARI5","RING/U-box superfamily protein(ARI5)",837099
"210","AT1G05900",317.722771829804,-1.27783313558554,0.149101640521866,3.23164373404509e-09,1.72893297491551e-08,"NTH2","endonuclease III 2(NTH2)",837100
"211","AT1G05950",119.034854484295,1.32408686374534,0.200772996598909,2.90875064302368e-06,1.20840412651384e-05,"AT1G05950","hypothetical protein(AT1G05950)",837105
"212","AT1G05960",2163.41841843771,-0.797905531172797,0.0875674518331764,7.37772406584912e-06,2.94353772123675e-05,"AT1G05960","ARM repeat superfamily protein(AT1G05960)",837106
"213","AT1G05990",4.50637513882481,3.44163309741068,1.43834461562138,0.00402534319942868,0.0113760313129919,"CML7","EF hand calcium-binding protein family(AT1G05990)",837108
"214","AT1G06000",622.375783676806,2.64850280624057,0.105175427806383,3.24331318325301e-101,3.71459271973897e-99,"UGT89C1","UDP-Glycosyltransferase superfamily protein(AT1G06000)",837109
"215","AT1G06002",20.0221545298453,2.21336058317923,0.603245672048815,0.00063261144492649,0.00201312722914058,"AT1G06002","ncRNA(AT1G06002)",10723079
"216","AT1G06010",192.796143887946,0.872896313510626,0.151081817275425,0.00165548563221615,0.00497407258338126,"AT1G06010","basic leucine zipper/W2 domain protein(AT1G06010)",837110
"217","AT1G06040",2520.14581793279,-1.52768040557173,0.0713564477540897,1.18446240567051e-55,4.85147771109042e-54,"BBX24","B-box zinc finger family protein(STO)",837113
"218","AT1G06060",525.3643684284,-0.948794070781698,0.0915130787016012,2.80482514957784e-09,1.50658823215599e-08,"AT1G06060","LisH and RanBPM domains containing protein(AT1G06060)",837115
"219","AT1G06080",269.251562671859,5.15512025283641,0.32089506046908,6.78190596992211e-50,2.34130770955911e-48,"ADS1","delta 9 desaturase 1(ADS1)",837117
"220","AT1G06090",39.3288083271496,3.89103607123343,0.649750554449479,1.30918563153892e-08,6.67041534298325e-08,"AT1G06090","Fatty acid desaturase family protein(AT1G06090)",837118
"221","AT1G06100",50.7805873542376,9.37067610841401,2.57198030275087,4.55168916400547e-12,2.99146370240294e-11,"AT1G06100","Fatty acid desaturase family protein(AT1G06100)",837119
"222","AT1G06120",33.1820225167485,1.75626289393511,0.437684593633999,0.000704678511673768,0.00222692048033324,"AT1G06120","Fatty acid desaturase family protein(AT1G06120)",837121
"223","AT1G06270",118.0327795132,0.903188298299809,0.216171511175005,0.0166887836729402,0.0425064445868753,"AT1G06270","Pentatricopeptide repeat (PPR) superfamily protein(AT1G06270)",837138
"224","AT1G06290",1479.5721939029,0.619459597900443,0.0739551752781693,0.00404784665834198,0.0114329432381361,"ACX3","acyl-CoA oxidase 3(ACX3)",837140
"225","AT1G06310",36.4144269651926,1.89340797200145,0.418512718101327,0.000135383095316076,0.000470675856913867,"ACX3.2","acyl-CoA oxidase 6(ACX6)",837141
"226","AT1G06330",8.77534335349423,6.56393433900354,2.44622734453895,8.41818412164804e-06,3.34045710153935e-05,"AT1G06330","Heavy metal transport/detoxification superfamily protein(AT1G06330)",837144
"227","AT1G06350",74.8890952164438,5.00992750216002,0.507209483257246,6.07790267800667e-20,6.2236693269792e-19,"AT1G06350","Fatty acid desaturase family protein(ADS4)",837146
"228","AT1G06360",514.111752910342,3.34916752369515,0.243870580515846,2.85193092000281e-34,5.63991510742944e-33,"AT1G06360","Fatty acid desaturase family protein(AT1G06360)",837147
"229","AT1G06370",95.4667725913443,-1.13935299317249,0.259956339335292,0.00298988573368096,0.00862214542245036,"AT1G06370","miscRNA(AT1G06370)",3766665
"230","AT1G06390",1792.09547448442,-0.636593049776228,0.0767018158045744,0.00278300379754797,0.00806210378464928,"ASK9","GSK3/SHAGGY-like protein kinase 1(GSK1)",837150
"231","AT1G06400",1308.52094726244,-0.713205343533899,0.0922048169066276,0.000857876140478999,0.00267709643734704,"RABA1A","Ras-related small GTP-binding family protein(ARA-2)",837151
"232","AT1G06410",4059.67929808173,-1.08926049064956,0.0589305181885962,6.26323803374008e-31,1.08189714312625e-29,"TPS7","trehalose-phosphatase/synthase 7(TPS7)",837152
"233","AT1G06420",58.6160747324052,2.69045292017528,0.35693537774857,4.00389208563385e-11,2.46580163459296e-10,"AT1G06420","DNA ligase-like protein(AT1G06420)",837153
"234","AT1G06430",3439.25697414996,-1.94367168072438,0.101008372602429,1.56095164347334e-52,5.90327972084143e-51,"FTSH8","FTSH protease 8(FTSH8)",837154
"235","AT1G06460",1909.19596854467,-1.22746448373229,0.140798311216038,3.66713643397028e-09,1.95198279875167e-08,"ACD32.1","alpha-crystallin domain 32.1(ACD32.1)",837158
"236","AT1G06475",47.9508230123543,2.04997793281628,0.340303376565196,4.2958025053955e-07,1.93139280642582e-06,"AT1G06475","transmembrane protein(AT1G06475)",2745744
"237","AT1G06490",87.431711182605,1.5044136765671,0.268104304890332,1.9692170339553e-05,7.52976247508922e-05,"CALS7","glucan synthase-like 7(CalS7)",837160
"238","AT1G06510",348.357126669807,-1.07647251654169,0.154485314617428,1.03565236835981e-05,4.07283566050174e-05,"AT1G06510","forkhead-associated domain protein(AT1G06510)",837162
"239","AT1G06520",109.003814852003,-1.80680633377835,0.240555315450778,2.20625390769703e-09,1.19302599985246e-08,"GPAT1","glycerol-3-phosphate acyltransferase 1(GPAT1)",837163
"240","AT1G06550",721.714370968288,1.2742723319693,0.0964435488890608,1.92011131371076e-19,1.90952304556108e-18,"AT1G06550","ATP-dependent caseinolytic (Clp) protease/crotonase family protein(AT1G06550)",837166
"241","AT1G06570",2130.37970748313,-3.17630340670784,0.0888924188997861,1.97378677708384e-213,1.53866229854865e-210,"PDS1","4-hydroxyphenylpyruvate dioxygenase(PDS1)",837168
"242","AT1G06620",116.351948844239,1.24491930964876,0.288225528747812,0.002040559870763,0.00604612185346476,"AT1G06620","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06620)",837171
"243","AT1G06640",2125.62778454743,0.718903132804911,0.0935325468467831,0.000822346692193426,0.00257586910739421,"AT1G06640","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06640)",837173
"244","AT1G06645",255.663077811606,-2.07190414203621,0.189152697411572,4.51105135518406e-19,4.39927631353422e-18,"AT1G06645","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06645)",3766668
"245","AT1G06650",933.17007678417,-1.38572999959188,0.0959188979395679,1.24852838194563e-24,1.60659940777945e-23,"AT1G06650","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06650)",837175
"246","AT1G06660",75.7781301257445,3.50898936369455,0.385866854197838,2.38725016540904e-16,2.0306331396436e-15,"JASON","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit(JASON)",837176
"247","AT1G06680",29527.4652938724,-1.4044071263666,0.138076036114218,2.82601776789764e-13,2.01992148414713e-12,"PSBP1","photosystem II subunit P-1(PSBP-1)",837178
"248","AT1G06690",657.183524855216,-1.71044707815935,0.112554339241025,2.65026069568449e-31,4.64776487459444e-30,"AT1G06690","NAD(P)-linked oxidoreductase superfamily protein(AT1G06690)",837179
"249","AT1G06700",2202.8464554092,-1.15711885847988,0.0701741974471313,1.04491790575884e-26,1.48800743138291e-25,"PTI11","Protein kinase superfamily protein(AT1G06700)",837180
"250","AT1G06720",1164.19933287767,0.829736502655267,0.122160390463701,0.000466279445483491,0.00150905438322674,"AT1G06720","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G06720)",837182
"251","AT1G06760",3173.97395787328,0.718602289222633,0.0759599871400883,4.20213812297303e-05,0.000155439874299351,"AT1G06760","winged-helix DNA-binding transcription factor family protein(AT1G06760)",837187
"252","AT1G06830",90.5799097930874,3.03971900550738,0.340943796138087,2.27121151577598e-15,1.8338154858083e-14,"GRXS11","Glutaredoxin family protein(AT1G06830)",837195
"253","AT1G06923",8.6620247703944,3.0693737484868,0.880931979297008,0.000612704954328604,0.0019536387288963,"AT1G06923","transcription repressor OFP17-like protein(AT1G06923)",3766672
"254","AT1G07010",1031.0228115641,-1.54068885424084,0.0979313226778704,3.46611795526273e-31,6.04344924292057e-30,"AT1G07010","Calcineurin-like metallo-phosphoesterase superfamily protein(SLP1)",837211
