ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
246870_at	0.01778	1.93e-04	1.13e+01	1.60795	8.38e-01	FC1	ferrochelatase 1
255308_at	0.01778	1.94e-04	1.13e+01	1.60371	5.08e-01	NSF	N-ethylmaleimide sensitive factor
255690_at	0.01778	1.94e-04	-1.13e+01	1.60349	-1.40	CYP86A2	cytochrome P450 86A2
245397_at	0.01778	1.95e-04	-1.13e+01	1.59746	-1.54	IAA1	auxin-responsive protein IAA1
260648_at	0.01778	1.95e-04	1.13e+01	1.5959	4.45	AT1G08050	C3HC4-type RING finger-containing protein
249004_at	0.01778	1.97e-04	1.13e+01	1.58505	3.65	AT5G44570	hypothetical protein
248681_at	0.01778	1.98e-04	-1.13e+01	1.58069	-3.25	AT5G48900	putative pectate lyase 20
262376_at	0.01778	1.99e-04	-1.13e+01	1.57729	-3.01	HTH	embryo sac development arrest 17
259095_at	0.01778	1.99e-04	-1.13e+01	1.57516	-9.21e-01	ACP1	acyl carrier protein 1
253351_at	0.01778	1.99e-04	-1.13e+01	1.57495	-8.36e-01	AT4G33700	hypothetical protein
255694_at	0.01778	2.00e-04	-1.13e+01	1.57169	-2.18	UNE10	transcription factor UNE10
256960_at	0.017818	2.01e-04	-1.12e+01	1.56522	-1.91	AT3G13510	hypothetical protein
258222_at	0.017861	2.02e-04	-1.12e+01	1.55796	-2.00	AT3G15680	Ran BP2/NZF zinc finger-like protein
253338_at	0.017861	2.03e-04	1.12e+01	1.55432	8.76e-01	BAK1	Leu-rich receptor Serine/threonine protein kinase BAK1
255845_at	0.017911	2.05e-04	1.12e+01	1.54435	1.37	AT2G33600	cinnamoyl-CoA:NADP oxidoreductase-like 2
260847_s_at	0.017911	2.05e-04	1.12e+01	1.54018	8.58e-01	ALAAT2///AlaAT1	alanine aminotransferase 2///alanine aminotransferase
256706_at	0.017911	2.07e-04	-1.12e+01	1.53481	-1.00	AT3G30300	O-fucosyltransferase family protein
261279_at	0.017911	2.07e-04	-1.12e+01	1.53475	-1.47	POM1	chitinase-like protein 1
257131_at	0.017918	2.07e-04	-1.12e+01	1.53023	-1.20	AT3G20240	mitochondrial substrate carrier family protein
252278_at	0.017919	2.08e-04	1.11e+01	1.52611	1.26	NAC062	transcription factor NTL6
266166_at	0.018098	2.11e-04	1.11e+01	1.51103	1.82	AT2G28080	UDP-glycosyltransferase 86A2
262840_at	0.018098	2.13e-04	-1.11e+01	1.50144	-8.37e-01	HMGA	high mobility group protein A protein
265189_at	0.018098	2.14e-04	1.11e+01	1.49558	2.33	AT1G23840	hypothetical protein
248204_at	0.018098	2.15e-04	-1.11e+01	1.4927	-7.08e-01	ATM2	myosin 2
265480_at	0.018098	2.16e-04	-1.10e+01	1.4876	-1.70	COR413-PM1	cold regulated 413 plasma membrane 1
249896_at	0.018098	2.16e-04	1.10e+01	1.48679	6.23	AT5G22530	hypothetical protein
249385_at	0.018098	2.17e-04	1.10e+01	1.48338	8.47e-01	TRX2	thioredoxin H2
253270_at	0.018098	2.18e-04	-1.10e+01	1.47475	-2.62	CYCD3;1	cyclin-D3-1
259660_at	0.018098	2.19e-04	-1.10e+01	1.47348	-4.05	AT1G55260	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
258877_at	0.018098	2.19e-04	-1.10e+01	1.47109	-1.19	EXPA13	expansin A13
258511_at	0.018098	2.20e-04	-1.10e+01	1.46439	-1.03	AT3G06590	transcription factor bHLH148
263165_at	0.018098	2.22e-04	1.10e+01	1.45786	1.05	SPI	WD/BEACH domain protein SPIRRIG
250849_at	0.018098	2.22e-04	1.10e+01	1.45749	8.49e-01	NAC2	NAC family transcriptional activator
254174_at	0.018098	2.22e-04	-1.10e+01	1.45517	-9.94e-01	YSL1	metal-nicotianamine transporter YSL1
252824_at	0.018098	2.23e-04	-1.10e+01	1.45083	-6.34e-01	AT5G10980///AT4G40040///AT4G40030	histone H3.3///histone H3///Histone H3.3
251804_at	0.018098	2.26e-04	1.09e+01	1.43871	1.06	AT3G55430	O-Glycosyl hydrolases family 17 protein
267073_at	0.018098	2.26e-04	1.09e+01	1.43788	1.47	AT2G41160	ubiquitin-associated protein
247777_at	0.018098	2.26e-04	-1.09e+01	1.43709	-3.49e-01	AT5G58740	nudC domain-containing protein
257005_at	0.018098	2.28e-04	-1.09e+01	1.43014	-1.55	AT3G14190	hypothetical protein
261593_at	0.018098	2.28e-04	-1.09e+01	1.42966	-2.32	AT1G33170	putative methyltransferase PMT18
250276_at	0.018098	2.28e-04	1.09e+01	1.42873	4.62e-01	AT5G13030	hypothetical protein
256085_at	0.018098	2.28e-04	1.09e+01	1.42856	2.26e-01	AT1G20760	calcium-binding EF hand-containing protein
258633_at	0.018098	2.29e-04	-1.09e+01	1.42491	-1.94	SCPL27	serine carboxypeptidase-like 27
247138_at	0.018098	2.29e-04	1.09e+01	1.42166	1.05	AT5G66120	putative 3-dehydroquinate synthase
249221_at	0.018155	2.31e-04	1.09e+01	1.41281	1.99	AT5G42440	protein kinase family protein
250428_at	0.018155	2.32e-04	-1.09e+01	1.41078	-7.34e-01	PAS2	very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase PASTICCINO 2
254329_at	0.018171	2.33e-04	-1.09e+01	1.40609	-3.73e-01	ORP2A	oxysterol binding protein-related protein 2A
258542_at	0.01818	2.34e-04	-1.08e+01	1.40184	-6.47e-01	AT3G07030	Alba DNA/RNA-binding protein
256969_at	0.018215	2.36e-04	1.08e+01	1.39195	4.24	AT3G21080	ABC transporter-like protein
256612_at	0.018215	2.36e-04	-1.08e+01	1.39098	-1.14	AT3G29280	hypothetical protein
250264_at	0.018215	2.36e-04	1.08e+01	1.38875	8.46e-01	AT5G12890	UDP-glycosyltransferase 92A1
250575_at	0.018362	2.40e-04	1.08e+01	1.37402	2.29	AT5G08240	hypothetical protein
263821_s_at	0.018362	2.40e-04	-1.08e+01	1.37204	-4.98e-01	AT5G18380///AT2G09990	40S ribosomal protein S16-3///40S ribosomal protein S16-1
265186_at	0.018362	2.41e-04	1.08e+01	1.36906	3.92e-01	AT1G23560	hypothetical protein
251331_s_at	0.01842	2.44e-04	-1.07e+01	1.35461	-1.16	GCP2///TUBG1	tubulin gamma-2 chain///tubulin gamma-1 chain
249315_at	0.01842	2.47e-04	-1.07e+01	1.34029	-1.28	AT5G41190	RNA-binding protein NOB1
250703_at	0.01842	2.47e-04	-1.07e+01	1.33959	-8.04e-01	AT5G06360	ribosomal protein S8e family protein
265713_at	0.01842	2.48e-04	1.07e+01	1.33721	1.23	UPS2	ureide permease 2
254918_at	0.01842	2.48e-04	1.07e+01	1.3368	4.57e-01	SGT1B	phosphatase SGT1b
246403_at	0.01842	2.48e-04	-1.07e+01	1.33529	-1.89	AT1G57590	pectinacetylesterase family protein
261564_at	0.01842	2.50e-04	1.07e+01	1.32921	1.87	ATAF1	putative transcriptional activator with NAC domain
255438_at	0.01842	2.50e-04	-1.07e+01	1.32655	-6.40e-01	AOP1	oxidoreductase AOP1
262790_at	0.01842	2.50e-04	-1.07e+01	1.3257	-5.97e-01	TIF3H1	translation initiation factor 3 subunit H1
253776_at	0.01842	2.52e-04	1.07e+01	1.32087	1.99	AAC3	ADP/ATP carrier 3 protein
260746_at	0.01842	2.52e-04	1.07e+01	1.32015	1.36	GSTU19	glutathione S-transferase TAU 19
267008_at	0.01842	2.52e-04	1.07e+01	1.31857	1.80	AT2G39350	ABC transporter G family member 1
264809_at	0.01842	2.53e-04	1.06e+01	1.31645	1.91	CSD1	superoxide dismutase [Cu-Zn]
264984_at	0.01842	2.53e-04	1.06e+01	1.31587	5.98e-01	AT1G27000	hypothetical protein
265999_at	0.018423	2.54e-04	1.06e+01	1.30946	1.32	AT2G24100	hypothetical protein
245527_at	0.018423	2.54e-04	1.06e+01	1.30879	1.02	AT4G15955	alpha/beta-Hydrolases superfamily protein
254778_at	0.018669	2.59e-04	-1.06e+01	1.29086	-1.25	AT4G12750	homeodomain-like transcriptional regulator
253099_s_at	0.018765	2.61e-04	1.06e+01	1.28185	1.49	AT4G37530///AT4G37520	peroxidase 51///peroxidase 50
254176_at	0.018809	2.62e-04	1.06e+01	1.27587	7.02e-01	AT4G24200	transcription elongation factor (TFIIS) family protein
250109_at	0.018821	2.64e-04	-1.05e+01	1.26914	-1.27	GASA4	gibberellin-regulated protein 4
247770_at	0.018821	2.65e-04	-1.05e+01	1.26406	-1.01	AT5G58930	hypothetical protein
260883_at	0.018821	2.65e-04	-1.05e+01	1.26384	-2.72	AT1G29270	hypothetical protein
261905_at	0.018821	2.66e-04	-1.05e+01	1.26114	-1.00	AT1G65070	DNA mismatch repair protein MutS2
258080_at	0.018821	2.67e-04	-1.05e+01	1.25819	-2.06	AT3G25930	Adenine nucleotide alpha hydrolases-like superfamily protein
265658_at	0.018862	2.68e-04	1.05e+01	1.2524	7.10	ALD1	AGD2-like defense response protein 1
252825_at	0.018918	2.70e-04	1.05e+01	1.24581	2.20	RABH1c	Ras-related protein RABH1c
250065_at	0.018971	2.72e-04	1.05e+01	1.23449	7.99e-01	AT5G17910	hypothetical protein
262481_at	0.018971	2.73e-04	1.05e+01	1.2331	5.33e-01	AT1G17080	ribosomal protein L18ae family protein
258650_at	0.018971	2.75e-04	1.04e+01	1.22459	1.27	AT3G09830	protein kinase family protein
261466_at	0.018971	2.75e-04	1.04e+01	1.22357	4.68	AT1G07690	hypothetical protein
259000_at	0.018971	2.76e-04	-1.04e+01	1.22143	-2.31	AT3G01860	hypothetical protein
267189_at	0.018971	2.76e-04	1.04e+01	1.21838	1.08	MAP2A	methionine aminopeptidase 2A
252954_at	0.018971	2.78e-04	-1.04e+01	1.21338	-2.71	AT4G38660	pathogenesis-related thaumatin-like protein
262195_at	0.018971	2.78e-04	-1.04e+01	1.21248	-7.96e-01	AT1G78040	pollen Ole e 1 allergen and extensin family protein
246832_at	0.018971	2.78e-04	1.04e+01	1.21093	1.44	AT5G26600	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
256528_at	0.018971	2.79e-04	-1.04e+01	1.20966	-1.79	ZFP4	zinc finger protein 4
249934_at	0.019032	2.80e-04	-1.04e+01	1.20288	-1.74	RHS18	peroxidase 60
258254_at	0.019574	2.90e-04	-1.03e+01	1.16733	-1.15	AT3G26782	pentatricopeptide repeat-containing protein
259341_at	0.019574	2.90e-04	1.03e+01	1.16571	8.47e-01	BPM4	BTB/POZ and M4 domain-containing protein
250952_at	0.019594	2.91e-04	-1.03e+01	1.16136	-1.17	IREG2	nickel transport protein FPN2
251375_at	0.019594	2.92e-04	1.03e+01	1.1581	9.57e-01	AT3G60410	hypothetical protein
250547_at	0.019675	2.94e-04	-1.03e+01	1.15037	-6.97e-01	AT5G08100	asparaginase
251735_at	0.019682	2.97e-04	-1.03e+01	1.13801	-1.77	FER3	ferritin 3
255799_at	0.019682	2.98e-04	-1.02e+01	1.1366	-7.80e-01	DET1	light-mediated development protein DET1
251341_at	0.019682	2.98e-04	-1.02e+01	1.13561	-6.53e-01	AT3G60770	40S ribosomal protein S13-1
266792_at	0.019682	2.98e-04	1.02e+01	1.13489	1.04	SUT2	sucrose transport protein SUC3
246863_at	0.019682	2.99e-04	1.02e+01	1.13403	1.17	AT5G25940	early nodulin-related protein
259616_at	0.019894	3.03e-04	-1.02e+01	1.11774	-1.04	C/VIF1	cell wall / vacuolar inhibitor of fructosidase 1
262119_s_at	0.019894	3.04e-04	1.02e+01	1.11276	1.28	GSTF6///GSTF7	glutathione S-transferase F6///glutathione S-transferase F7
261136_at	0.019894	3.05e-04	-1.02e+01	1.1102	-1.00	AT1G19600	pfkB-like carbohydrate kinase family protein
250323_at	0.019894	3.06e-04	1.02e+01	1.1073	2.01	AT5G12880	proline-rich family protein
258584_at	0.019894	3.07e-04	1.02e+01	1.10216	5.03e-01	SIP1A	aquaporin SIP1-1
250293_s_at	0.019894	3.08e-04	1.02e+01	1.10107	1.26	AT5G13370///AT5G13360	auxin-responsive GH3 family protein///auxin-responsive GH3 family protein
247908_at	0.019894	3.08e-04	-1.02e+01	1.10028	-1.47	GS1	haloacid dehalogenase-like hydrolase family protein
257535_at	0.019904	3.09e-04	1.02e+01	1.09667	1.31	AT3G09490	tetratricopeptide repeat domain-containing protein
260418_s_at	0.020049	3.12e-04	1.01e+01	1.08481	1.37	COX19-2///COX19-1	cytochrome c oxidase 19-2///cytochrome c oxidase 19-1
249314_at	0.020049	3.14e-04	1.01e+01	1.07962	2.33	AT5G41180	putative leucine-rich repeat transmembrane protein kinase
253453_at	0.020049	3.14e-04	1.01e+01	1.07939	1.74	AT4G31860	putative protein phosphatase 2C 60
262085_at	0.02005	3.15e-04	1.01e+01	1.07626	5.44	AT1G56060	hypothetical protein
256341_at	0.020079	3.17e-04	-1.01e+01	1.06864	-1.67	AT1G72040	deoxyribonucleoside kinase
246318_at	0.020079	3.17e-04	1.01e+01	1.06859	1.14	AT3G56740	ubiquitin-associated (UBA) protein
261243_at	0.02015	3.19e-04	1.01e+01	1.06167	5.89e-02	AT1G20180	hypothetical protein
254396_at	0.020205	3.21e-04	1.01e+01	1.05561	2.52	NRT1.8	nitrate transporter 1.8
266623_at	0.020322	3.23e-04	1.01e+01	1.04623	1.20	AT2G35390	ribose-phosphate pyrophosphokinase 1
252449_at	0.020365	3.25e-04	1.00e+01	1.04069	6.47e-01	ftsh7	cell division protease ftsH-7
264701_at	0.020365	3.27e-04	1.00e+01	1.03303	7.34e-01	AT1G70160	hypothetical protein
264022_at	0.020365	3.27e-04	1.00e+01	1.03268	1.77	AT2G21185	hypothetical protein
264223_s_at	0.020365	3.28e-04	1.00e+01	1.03046	1.85	AT1G67520///CES101	G-type lectin S-receptor-like serine/threonine-protein kinase///G-type lectin S-receptor-like serine/threonine-protein kinase CES101
262682_at	0.020365	3.29e-04	-1.00e+01	1.02883	-1.73	AT1G75900	GDSL esterase/lipase EXL3
262887_at	0.020467	3.31e-04	1.00e+01	1.01916	8.02e-01	AT1G14780	MAC/Perforin domain-containing protein
255430_at	0.020467	3.33e-04	9.99	1.01502	1.68	tic20-IV	translocon at the inner envelope membrane of chloroplasts 20-IV
255668_s_at	0.020467	3.33e-04	-9.98	1.01411	-9.19e-01	AT4G00250///AT4G00238	DNA-binding storekeeper protein-related transcriptional regulator///DNA-binding storekeeper protein-related transcriptional regulator
264685_at	0.020467	3.35e-04	9.97	1.00823	1.83	KOR2	glycosyl hydrolase 9A2
249770_at	0.020467	3.35e-04	9.97	1.00736	5.19	WRKY30	WRKY DNA-binding protein 30
252255_at	0.020467	3.36e-04	-9.97	1.00522	-1.91	AT3G49220	putative pectinesterase/pectinesterase inhibitor 34
245247_at	0.020467	3.38e-04	9.95	0.99865	1.03	SCL13	protein scarecrow-like 13
262935_at	0.020467	3.39e-04	9.95	0.99596	2.27	5-Oct	organic cation/carnitine transporter5
250662_at	0.020467	3.39e-04	9.95	0.99583	2.25	ST2A	sulfotransferase 2A
261694_at	0.020467	3.39e-04	-9.94	0.99383	-6.71e-01	AT1G08360	60S ribosomal protein L10a-1
260477_at	0.020599	3.42e-04	9.92	0.98385	1.91	AT1G11050	protein kinase superfamily protein
257206_at	0.020755	3.46e-04	9.90	0.97203	2.50	AT3G16530	legume lectin-like protein
247828_at	0.020755	3.47e-04	9.89	0.96971	4.28e-01	AT5G58510	hypothetical protein
259033_at	0.020778	3.48e-04	9.88	0.96411	5.63	AT3G09405	pectinacetylesterase family protein
267355_at	0.020778	3.49e-04	-9.88	0.96273	-1.42	AT2G39900	protein WLIM2A
266363_at	0.020811	3.50e-04	9.87	0.95808	4.91e-01	AT2G41250	haloacid dehalogenase-like hydrolase domain-containing protein
262230_at	0.020842	3.52e-04	-9.86	0.95356	-2.40	XYL1	bifunctional alpha-l-arabinofuranosidase/beta-d-xylosidase
251471_at	0.021007	3.58e-04	9.82	0.93471	1.43	AT3G59570	RabGAP/TBC domain-containing protein
262183_at	0.021007	3.58e-04	9.82	0.93463	2.07	AT1G77890	DNA-directed RNA polymerase II protein
259875_s_at	0.021007	3.59e-04	9.81	0.93011	1.69	OPR2///OPR1	12-oxophytodienoate reductase 2///12-oxophytodienoate reductase 1
251139_at	0.021007	3.61e-04	-9.80	0.92557	-9.52e-01	AT5G01230	S-adenosyl-L-methionine-dependent methyltransferase-like protein
256385_at	0.021007	3.61e-04	9.80	0.92401	8.98e-01	SAG24	60S ribosomal protein L10-3
259745_at	0.021007	3.61e-04	9.79	0.92366	6.61e-01	SAG18	senescence associated protein 18
261973_at	0.021007	3.63e-04	9.79	0.91912	2.35	AT1G64610	WD40 domain-containing protein
262653_at	0.021007	3.64e-04	9.78	0.91718	1.47	AT1G14130	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase-like protein
259763_at	0.021007	3.64e-04	-9.78	0.91569	-1.47	AT1G77630	LysM domain-containing GPI-anchored protein 3
261556_s_at	0.021007	3.64e-04	9.78	0.91563	6.24e-01	AT1G63390///AT1G62600	FAD/NAD(P)-binding oxidoreductase family protein///flavin-containing monooxygenase FMO GS-OX-like 4
254687_at	0.021007	3.65e-04	-9.77	0.91375	-4.46	CYP83A1	cytochrome P450 83A1
265597_at	0.021129	3.68e-04	9.76	0.90457	2.41	AT2G20142	Toll-Interleukin-Resistance domain-containing protein
255433_at	0.021193	3.70e-04	-9.74	0.89847	-4.39	XTH9	xyloglucan endotransglucosylase/hydrolase 9
253747_at	0.021299	3.73e-04	9.72	0.88779	1.45	AT4G29050	Concanavalin A-like lectin protein kinase family protein
264766_at	0.021299	3.73e-04	9.72	0.88742	1.79	AT1G61420	G-type lectin S-receptor-like serine/threonine-protein kinase
267181_at	0.021334	3.75e-04	9.71	0.88282	1.82	AT2G37760	aldo-keto reductase family 4 member C8
261400_at	0.02135	3.77e-04	-9.70	0.87839	-1.01	AT1G79630	putative protein phosphatase 2C 18
260454_at	0.02135	3.77e-04	-9.70	0.87649	-9.99e-01	ATL3	RING-H2 finger protein ATL3
266303_at	0.021427	3.83e-04	-9.66	0.85927	-1.21	AT2G27060	leucine-rich repeat protein kinase-like protein
250738_at	0.021427	3.84e-04	9.66	0.85785	3.01	ASA1	anthranilate synthase component I-1
257731_at	0.021427	3.84e-04	9.66	0.85748	4.68e-01	AT3G18430	EF-hand, calcium binding motif-containing protein
258615_at	0.021427	3.86e-04	9.64	0.85072	1.12	AT3G02740	aspartyl protease family protein
246418_at	0.021427	3.89e-04	9.63	0.8432	2.13	AT5G16960	zinc-binding dehydrogenase family protein
267293_at	0.021427	3.89e-04	9.63	0.84283	1.26	TET8	tetraspanin8
266466_at	0.021427	3.89e-04	-9.62	0.84111	-1.04	AT2G47790	transducin/WD-40 repeat-containing protein
252271_s_at	0.021427	3.91e-04	9.62	0.83735	3.70e-01	AT5G01430///AT3G49420	Got1/Sft2-like vescicle transport protein///Got1/Sft2-like vescicle transport-like protein
266167_at	0.021427	3.96e-04	9.59	0.82235	2.78	YLS5	protease I (pfpI)-like protein YLS5
263807_at	0.021427	3.96e-04	9.58	0.8213	2.93	AT2G04400	indole-3-glycerol phosphate synthase
250248_at	0.021427	3.97e-04	9.58	0.82094	5.57e-01	ZIF1	zinc induced facilitator 1 proetin
265637_at	0.021427	3.97e-04	9.58	0.82079	9.28e-01	ATCOAE	dephospho-CoA kinase
262946_at	0.021427	3.97e-04	-9.58	0.81918	-5.95e-01	AT1G79390	hypothetical protein
257888_at	0.021427	3.98e-04	9.57	0.81625	1.39	AT3G16990	heme oxygenase-like, multi-helical protein
265705_at	0.021427	3.98e-04	9.57	0.81595	3.62	AT2G03410	Mo25 family protein
250122_at	0.021427	3.99e-04	9.57	0.81328	6.94e-01	AT5G16520	hypothetical protein
250342_at	0.021427	4.00e-04	9.57	0.81241	1.65	AT5G11870	Alkaline phytoceramidase (aPHC)
249078_at	0.021427	4.00e-04	9.57	0.81202	8.04e-01	CAD1	glutathione gamma-glutamylcysteinyltransferase 1
248628_at	0.021427	4.00e-04	-9.56	0.81102	-5.28e-01	AT5G48960	HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase
252215_at	0.021427	4.00e-04	-9.56	0.81084	-2.54	KICP-02	kinesin-related protein
260314_at	0.021427	4.01e-04	9.56	0.80895	7.07e-01	AT1G63830	PLAC8 family protein
251528_at	0.021427	4.01e-04	9.56	0.80848	7.07e-01	AT3G58600	Adaptin ear-binding coat-associated protein 1 NECAP-1
255378_at	0.021427	4.01e-04	9.56	0.80839	1.29	GSL05	callose synthase 12
255818_at	0.021427	4.02e-04	-9.55	0.80652	-2.82	AT2G33570	galactan synthase 1
255035_at	0.021427	4.02e-04	-9.55	0.80584	-1.36	GIP1	gamma-tubulin complex protein GIP1a
257950_at	0.021481	4.04e-04	9.54	0.80045	1.94	UGT71B6	UDP-glucosyl transferase 71B6
262193_at	0.021651	4.08e-04	9.52	0.78912	4.98e-01	AT1G77840	putative eukaryotic translation initiation factor 5-2
260899_at	0.021714	4.10e-04	9.51	0.78291	1.38	AT1G21370	hypothetical protein
248739_at	0.021714	4.11e-04	-9.50	0.78078	-4.54e-01	GFA2	gametophytic factor 2
249329_at	0.021747	4.13e-04	9.49	0.7765	8.67e-01	AT5G40960	hypothetical protein
248905_at	0.021755	4.14e-04	9.49	0.77352	3.98e-01	AT5G46250	RNA-binding protein
261301_at	0.021868	4.17e-04	-9.47	0.76524	-2.32	AT1G48570	zinc finger (Ran-binding) domain-containing protein
265499_at	0.021874	4.18e-04	9.47	0.76235	3.51	UGT73B5	UDP-glucosyl transferase 73B5
264669_at	0.021894	4.21e-04	9.45	0.75493	1.73	RAB11c	RAB GTPase 11C
257072_at	0.021894	4.22e-04	-9.45	0.75229	-1.15	AT3G14220	GDSL esterase/lipase
264107_s_at	0.021894	4.22e-04	9.45	0.75227	1.57	SERK5///SERK4	somatic embryogenesis receptor kinase 5///somatic embryogenesis receptor kinase 4
251970_at	0.021894	4.23e-04	9.44	0.74818	6.23	UGT73D1	UDP-glucosyl transferase 73D1
261551_at	0.021894	4.24e-04	9.44	0.74801	2.37	HMA5	putative copper-transporting ATPase HMA5
248424_at	0.021894	4.24e-04	9.43	0.74619	1.84	AT5G51680	hydroxyproline-rich glycoprotein family protein
245681_at	0.021912	4.26e-04	9.42	0.74169	7.08e-01	AT1G56560	alkaline/neutral invertase A
249558_at	0.021912	4.27e-04	9.42	0.73851	1.00	AT5G38310	hypothetical protein
258457_at	0.021912	4.28e-04	-9.41	0.73545	-1.60	IGPD	Imidazoleglycerol-phosphate dehydratase 1
253963_at	0.021912	4.29e-04	9.41	0.73309	2.91	AT4G26470	putative calcium-binding protein CML21
256858_at	0.021912	4.29e-04	-9.41	0.73276	-1.33	AT3G15140	polynucleotidyl transferase, ribonuclease H-like superfamily protein
251998_at	0.02205	4.33e-04	9.39	0.72329	8.52e-01	UPL7	E3 ubiquitin-protein ligase UPL7
259737_at	0.022057	4.34e-04	9.38	0.71971	3.15	LACS3	long-chain acyl-CoA synthetase
247208_at	0.022057	4.36e-04	9.37	0.71615	3.08	AT5G64870	SPFH/Band 7/PHB domain-containing membrane-associated protein family
260831_at	0.022057	4.36e-04	9.37	0.7148	2.78	AT1G06830	monothiol glutaredoxin-S11
264423_at	0.022057	4.37e-04	9.37	0.713	1.19	AT1G61690	phosphoinositide binding protein
248511_at	0.022057	4.39e-04	-9.36	0.709	-1.20	CPI1	cyclopropyl isomerase
252984_at	0.022057	4.39e-04	9.36	0.70817	3.28	ELI3-2	cinnamyl alcohol dehydrogenase 8
263120_at	0.022173	4.43e-04	-9.34	0.69856	-2.15	CYP708A3	cytochrome P450, family 708, subfamily A, polypeptide 3
251150_at	0.022173	4.43e-04	-9.34	0.69744	-1.61	CYCP1;1	cyclin p1;1
251902_at	0.022191	4.46e-04	9.32	0.69005	1.16	PUMP1	uncoupling family protein PUMP2
248980_at	0.022191	4.48e-04	9.31	0.68583	5.49	PP2-A7	protein PHLOEM PROTEIN 2-LIKE A7
263548_at	0.022191	4.49e-04	-9.31	0.68278	-1.28	CCR2	glycine-rich RNA-binding protein 7
249171_at	0.022191	4.51e-04	9.30	0.67896	9.22e-01	AT5G42940	RING/U-box domain-containing protein
262910_at	0.022191	4.51e-04	9.30	0.67841	1.20	AT1G59710	hypothetical protein
267072_at	0.022191	4.51e-04	9.30	0.67728	2.09	AT2G41170	F-box protein
264322_at	0.022191	4.52e-04	-9.29	0.67599	-6.64e-01	AT1G04190	carboxylate clamp-tetratricopeptide repeat protein
262605_at	0.022191	4.54e-04	9.28	0.6712	1.56	AT1G15170	MATE efflux family protein
264873_at	0.022191	4.54e-04	9.28	0.67019	1.81	UGT74B1	UDP-glucosyl transferase 74B1
249550_at	0.022191	4.54e-04	9.28	0.67004	1.99	AT5G38210	protein kinase family protein
264048_at	0.022191	4.54e-04	-9.28	0.67	-7.96e-01	AT2G22400	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
262312_at	0.022252	4.57e-04	-9.27	0.66401	-3.44	MLP28	MLP-like protein 28
261120_at	0.022252	4.58e-04	9.27	0.66216	2.64e-01	BLH3	BEL1-like homeodomain 3
252534_at	0.02247	4.63e-04	-9.24	0.64822	-2.84	MYB48	transcription factor MYB48
258365_s_at	0.02247	4.65e-04	-9.23	0.64472	-1.16	AT5G11880///AT3G14390	diaminopimelate decarboxylase 2///diaminopimelate decarboxylase 1
245039_at	0.02247	4.65e-04	9.23	0.6442	1.09	AT2G26600	glycosyl hydrolases family protein
